district,taluka,village
"N>SHIK","DEOLA","Hanmantpada"
"N>SHIK","DEOLA","Varhale"
"N>SHIK","DEOLA","Subhashnagar"
"N>SHIK","DEOLA","Warshi"
"N>SHIK","DEOLA","Tisgaon"
"N>SHIK","DEOLA","Wadali Wakhari"
"N>SHIK","DEOLA","Kankapur"
"N>SHIK","DEOLA","Sheri(Lohoner)"
"N>SHIK","DEOLA","Ramnagar"
"N>SHIK","DEOLA","Bhilwad"
"N>SHIK","DEOLA","Bhavade"
"N>SHIK","DEOLA","Kapashi"
"N>SHIK","DEOLA","Sangavi"
"N>SHIK","DEOLA","Chinchave (Nimbait)"
"N>SHIK","IGATPURI","Gadgadsangvi"
"N>SHIK","IGATPURI","Shevgedang"
"N>SHIK","IGATPURI","Modale"
"N>SHIK","IGATPURI","Belgaon Kurhe"
"N>SHIK","IGATPURI","Murambi"
"N>SHIK","IGATPURI","Wanjole"
"N>SHIK","IGATPURI","Mhasurli"
"N>SHIK","IGATPURI","Gondedumala"
"N>SHIK","IGATPURI","Sanjegaon"
"N>SHIK","IGATPURI","Nandurvaidya"
"N>SHIK","IGATPURI","Ahurli"
"N>SHIK","IGATPURI","Nandadgaon"
"N>SHIK","IGATPURI","Kurhegaon"
"N>SHIK","IGATPURI","Shenit"
"N>SHIK","IGATPURI","Mukane"
"N>SHIK","IGATPURI","Awali Dumala"
"N>SHIK","IGATPURI","Nagosali"
"N>SHIK","IGATPURI","Janori"
"N>SHIK","IGATPURI","Nandgaon Bk"
"N>SHIK","IGATPURI","Dhargaon"
"N>SHIK","IGATPURI","Ondli"
"N>SHIK","IGATPURI","Saturli"
"N>SHIK","IGATPURI","Padli Deshmukh"
"N>SHIK","IGATPURI","Sakur"
"N>SHIK","IGATPURI","Kawanai"
"N>SHIK","IGATPURI","Karhole"
"N>SHIK","IGATPURI","Rayambe"
"N>SHIK","IGATPURI","Krishnanagar"
"N>SHIK","IGATPURI","Walvihir"
"N>SHIK","IGATPURI","Senvad Kh"
"N>SHIK","IGATPURI","Pimpalgaon Dukra"
"N>SHIK","IGATPURI","Bhavli Bk"
"N>SHIK","IGATPURI","Pimpalgaon Ghadaga"
"N>SHIK","IGATPURI","Garudeshwar"
"N>SHIK","IGATPURI","Ghoti Kh"
"N>SHIK","IGATPURI","Laxminagar"
"N>SHIK","IGATPURI","Korapgaon"
"N>SHIK","IGATPURI","Dharnoli"
"N>SHIK","IGATPURI","Waki"
"N>SHIK","IGATPURI","Mogare"
"N>SHIK","IGATPURI","Daundat"
"N>SHIK","IGATPURI","Samnere"
"N>SHIK","IGATPURI","Tringalwadi"
"N>SHIK","IGATPURI","Somaj"
"N>SHIK","IGATPURI","Adwan"
"N>SHIK","IGATPURI","Khambale"
"N>SHIK","IGATPURI","Bhandardarawadi"
"N>SHIK","IGATPURI","Ubhade"
"N>SHIK","IGATPURI","Pardevi"
"N>SHIK","IGATPURI","Belgaon Tarhale"
"N>SHIK","IGATPURI","Awal Khed"
"N>SHIK","IGATPURI","Deole"
"N>SHIK","IGATPURI","Gambhirwadi"
"N>SHIK","IGATPURI","Adsare Kh"
"N>SHIK","IGATPURI","Ghoti Bk(CT)"
"N>SHIK","IGATPURI","Dhamani"
"N>SHIK","IGATPURI","Balayduri"
"N>SHIK","IGATPURI","Adsare Bk"
"N>SHIK","IGATPURI","Pimpalgaon Mor"
"N>SHIK","IGATPURI","Takeghoti"
"N>SHIK","IGATPURI","Waghyachiwadi (NV)"
"N>SHIK","IGATPURI","Nirpan"
"N>SHIK","IGATPURI","Manwede"
"N>SHIK","IGATPURI","Ramnagar"
"N>SHIK","IGATPURI","Khadked"
"N>SHIK","IGATPURI","Gavhande"
"N>SHIK","IGATPURI","Borli"
"N>SHIK","IGATPURI","Indore"
"N>SHIK","IGATPURI","Ambewadi"
"N>SHIK","IGATPURI","Kurungwadi"
"N>SHIK","IGATPURI","Jamunde"
"N>SHIK","PETH","Pahuchibari"
"N>SHIK","PETH","Ambe"
"N>SHIK","PETH","Diksal"
"N>SHIK","PETH","Toranmal"
"N>SHIK","PETH","Karanjkhed"
"N>SHIK","PETH","Mohadand"
"N>SHIK","PETH","Gandole"
"N>SHIK","PETH","Abasa (NV)"
"N>SHIK","PETH","Wirmal"
"N>SHIK","PETH","Amdongra"
"N>SHIK","PETH","Shivshet"
"N>SHIK","PETH","Sadadpada"
"N>SHIK","PETH","Mhasgan"
"N>SHIK","PETH","Kalambari"
"N>SHIK","PETH","Kayare"
"N>SHIK","PETH","Kalampada"
"N>SHIK","PETH","Wangani"
"N>SHIK","PETH","Lavhali"
"N>SHIK","PETH","Khambala(NV)"
"N>SHIK","PETH","Patali"
"N>SHIK","PETH","Sadadpada"
"N>SHIK","PETH","Shinde"
"N>SHIK","PETH","Dhabyachapada"
"N>SHIK","PETH","Dhanpada"
"N>SHIK","PETH","Umbrad"
"N>SHIK","PETH","Kahandolpada"
"N>SHIK","PETH","Gonde"
"N>SHIK","PETH","Jambhulmal"
"N>SHIK","PETH","Khadki"
"N>SHIK","PETH","Aad Kh."
"N>SHIK","PETH","Ekadare"
"N>SHIK","PETH","Aad Bk."
"N>SHIK","PETH","Bhaygaon"
"N>SHIK","PETH","Borpada"
"N>SHIK","PETH","Khamshet"
"N>SHIK","PETH","Dongarshet"
"N>SHIK","PETH","Ghotwihira"
"N>SHIK","PETH","Mankapur"
"N>SHIK","PETH","Pimpalwati"
"N>SHIK","PETH","Raitale"
"N>SHIK","PETH","Dolharmal"
"N>SHIK","PETH","Lingawane"
"N>SHIK","PETH","Kharpadi"
"N>SHIK","PETH","Kohor"
"N>SHIK","PETH","Shingdari"
"N>SHIK","PETH","Phanaspada"
"N>SHIK","PETH","Hanumannagar"
"N>SHIK","PETH","Wazvad"
"N>SHIK","PETH","Wadpada"
"N>SHIK","PETH","Ruipetha"
"N>SHIK","PETH","Gawandh"
"N>SHIK","PETH","Shevkhandi"
"N>SHIK","PETH","Cholmukh"
"N>SHIK","PETH","Palashi Bk."
"N>SHIK","PETH","Bardapada"
"N>SHIK","PETH","Murmuti"
"N>SHIK","PETH","Waghyachibari"
"N>SHIK","PETH","Chikadi (NV)"
"N>SHIK","PETH","Devivchamal"
"N>SHIK","PETH","Pate"
"N>SHIK","PETH","Abheti"
"N>SHIK","PETH","Dhanshet"
"N>SHIK","PETH","Fanaspada"
"N>SHIK","PETH","Patharpada (N.V.)"
"N>SHIK","PETH","Nachlondhi"
"N>SHIK","PETH","Kulwandi"
"N>SHIK","PETH","Homepada"
"N>SHIK","PETH","Dhulghat"
"N>SHIK","PETH","Amlon"
"N>SHIK","PETH","Donwade"
"N>SHIK","PETH","Umbardahad"
"N>SHIK","PETH","Sasune"
"N>SHIK","NANDGAON","Bolthan"
"N>SHIK","NANDGAON","Lohashingve"
"N>SHIK","NANDGAON","Narayangaon"
"N>SHIK","NANDGAON","Jawalki"
"N>SHIK","NANDGAON","Gondegaon"
"N>SHIK","NANDGAON","Rohile Bk"
"N>SHIK","DINDORI","Chausale"
"N>SHIK","DINDORI","Sarsale"
"N>SHIK","DINDORI","Shindpada"
"N>SHIK","DINDORI","Deosane"
"N>SHIK","DINDORI","Karanjkhed"
"N>SHIK","DINDORI","Pingalwadi"
"N>SHIK","DINDORI","Dagadpimpri"
"N>SHIK","DINDORI","Bhanwad"
"N>SHIK","DINDORI","Khoripada (NV)"
"N>SHIK","DINDORI","Borvand"
"N>SHIK","DINDORI","Wagdeopada"
"N>SHIK","DINDORI","Mokhnal"
"N>SHIK","DINDORI","Karanjali"
"N>SHIK","DINDORI","Kolher"
"N>SHIK","DINDORI","Talyachapada"
"N>SHIK","DINDORI","Ahiwantwadi"
"N>SHIK","DINDORI","Eklahare"
"N>SHIK","DINDORI","Deopada"
"N>SHIK","DINDORI","Pimpri Anchala"
"N>SHIK","DINDORI","Dehare"
"N>SHIK","DINDORI","Chikadi"
"N>SHIK","DINDORI","Vare"
"N>SHIK","DINDORI","Palasvihir"
"N>SHIK","DINDORI","Goldari"
"N>SHIK","DINDORI","Haste Dumala"
"N>SHIK","DINDORI","Gandole"
"N>SHIK","DINDORI","Titave"
"N>SHIK","DINDORI","Chamdari"
"N>SHIK","DINDORI","Koshimbe"
"N>SHIK","DINDORI","Tetmala(NV)"
"N>SHIK","DINDORI","Vanjole"
"N>SHIK","DINDORI","Ambad"
"N>SHIK","DINDORI","Maledumala"
"N>SHIK","DINDORI","Bandharpada"
"N>SHIK","DINDORI","Mulane"
"N>SHIK","DINDORI","Charose"
"N>SHIK","DINDORI","Kokangaon Kh."
"N>SHIK","DINDORI","Deothan"
"N>SHIK","DINDORI","Malegaon"
"N>SHIK","DINDORI","Pimpalgaon Dhum"
"N>SHIK","DINDORI","Badagichapada"
"N>SHIK","DINDORI","Phopshi"
"N>SHIK","DINDORI","Vani Kh."
"N>SHIK","DINDORI","Shiwarpada"
"N>SHIK","DINDORI","Joran"
"N>SHIK","DINDORI","Sangamner"
"N>SHIK","DINDORI","Pimparkhed"
"N>SHIK","DINDORI","Khedale"
"N>SHIK","DINDORI","Karanjwan"
"N>SHIK","DINDORI","Kaudasar"
"N>SHIK","DINDORI","Chelharpada(NV)"
"N>SHIK","DINDORI","Deoghar"
"N>SHIK","DINDORI","Mavadi"
"N>SHIK","DINDORI","Nalwadpada"
"N>SHIK","DINDORI","Dahegaon"
"N>SHIK","DINDORI","Vaglud"
"N>SHIK","DINDORI","Mahaje"
"N>SHIK","DINDORI","Talegaon Vani"
"N>SHIK","DINDORI","Krishnagaon"
"N>SHIK","DINDORI","Nalwadi"
"N>SHIK","DINDORI","Khedgaon"
"N>SHIK","DINDORI","Kadawa Mhalungi"
"N>SHIK","DINDORI","Awankhed"
"N>SHIK","DINDORI","Pade"
"N>SHIK","DINDORI","Zaralipada"
"N>SHIK","DINDORI","Ambegaon"
"N>SHIK","DINDORI","Hatnore"
"N>SHIK","DINDORI","Bopegaon"
"N>SHIK","DINDORI","Valkhed"
"N>SHIK","DINDORI","Chachadgaon"
"N>SHIK","DINDORI","Gondegaon"
"N>SHIK","DINDORI","Rajapur"
"N>SHIK","DINDORI","Umrale Bk."
"N>SHIK","DINDORI","Materewadi"
"N>SHIK","DINDORI","Nilwandi"
"N>SHIK","DINDORI","Dindori (NP)"
"N>SHIK","DINDORI","Pimpalgaon Ketaki"
"N>SHIK","DINDORI","Dhaur"
"N>SHIK","DINDORI","Pophalwade"
"N>SHIK","DINDORI","Dhamanwadi (N.V.)"
"N>SHIK","DINDORI","Jaulakevani"
"N>SHIK","DINDORI","Jopul"
"N>SHIK","DINDORI","Lokhandewadi"
"N>SHIK","DINDORI","Jambutake"
"N>SHIK","DINDORI","Pimpraj"
"N>SHIK","DINDORI","Nalegaon"
"N>SHIK","DINDORI","Madakijamb"
"N>SHIK","DINDORI","Palkhed"
"N>SHIK","DINDORI","Wanarwadi"
"N>SHIK","DINDORI","Chinchkhed"
"N>SHIK","DINDORI","Bhoryachapada"
"N>SHIK","DINDORI","Kochargaon"
"N>SHIK","DINDORI","Khadak Sukene"
"N>SHIK","DINDORI","Vilwandi"
"N>SHIK","DINDORI","Indore"
"N>SHIK","DINDORI","Rasegaon"
"N>SHIK","DINDORI","Korhate"
"N>SHIK","DINDORI","Mohadi"
"N>SHIK","DINDORI","Akrale"
"N>SHIK","DINDORI","Rawalgaon"
"N>SHIK","DINDORI","Talegaon Dindori"
"N>SHIK","DINDORI","Kurnoli"
"N>SHIK","DINDORI","Tilloli"
"N>SHIK","DINDORI","Deherewadi"
"N>SHIK","DINDORI","Pimpalnare"
"N>SHIK","DINDORI","Ramshej"
"N>SHIK","DINDORI","Ambedindori"
"N>SHIK","DINDORI","Ganorwadi Ganeshgaon"
"N>SHIK","DINDORI","Khatwad"
"N>SHIK","DINDORI","Janori"
"N>SHIK","DINDORI","June Dhagur"
"N>SHIK","DINDORI","Dhakambe"
"N>SHIK","DINDORI","Gawalwadi"
"N>SHIK","DINDORI","Manori"
"N>SHIK","DINDORI","Navedhagur"
"N>SHIK","DINDORI","Shivnai"
"N>SHIK","DINDORI","Varvandi"
"N>SHIK","DINDORI","Jaulakedindori"
"N>SHIK","NANDGAON","Amode"
"N>SHIK","NANDGAON","Borale"
"N>SHIK","NANDGAON","Malgaon"
"N>SHIK","NANDGAON","Mangalane"
"N>SHIK","NANDGAON","Kalamdari"
"N>SHIK","NANDGAON","Vehelgaon"
"N>SHIK","NANDGAON","Palshi"
"N>SHIK","NANDGAON","Sawargaon"
"N>SHIK","NANDGAON","Jamdari"
"N>SHIK","NANDGAON","Talwade"
"N>SHIK","NANDGAON","Wakhari"
"N>SHIK","NANDGAON","Naydongari"
"N>SHIK","NANDGAON","Pimprale"
"N>SHIK","NANDGAON","Birole"
"N>SHIK","NANDGAON","Darhel"
"N>SHIK","NANDGAON","Sakore"
"N>SHIK","NANDGAON","Muldongari"
"N>SHIK","NANDGAON","Nandur"
"N>SHIK","NANDGAON","Boygaon"
"N>SHIK","NANDGAON","Rankhede"
"N>SHIK","NANDGAON","Chandore"
"N>SHIK","NANDGAON","New_panzan"
"N>SHIK","NANDGAON","Bhardi"
"N>SHIK","NANDGAON","Porkerwadi"
"N>SHIK","NANDGAON","Hinganwadi (N.V.)"
"N>SHIK","NANDGAON","Dhaner"
"N>SHIK","NANDGAON","Kondhar"
"N>SHIK","NANDGAON","Nawasari"
"N>SHIK","NANDGAON","Khadgaon"
"N>SHIK","NANDGAON","Hirenagar"
"N>SHIK","NANDGAON","Hiswal Bk."
"N>SHIK","NANDGAON","Pardhadi"
"N>SHIK","NANDGAON","Hingane Dehere"
"N>SHIK","NANDGAON","Grinarnagar (NV)"
"N>SHIK","NANDGAON","Pimparkhed"
"N>SHIK","NANDGAON","Pimpri_haveli"
"N>SHIK","NANDGAON","Doctorwadi"
"N>SHIK","NANDGAON","Shastrinager"
"N>SHIK","NANDGAON","Babhulwadi"
"N>SHIK","NANDGAON","Phulenagar (NV)"
"N>SHIK","NANDGAON","Shriramnagar (NV)"
"N>SHIK","NANDGAON","Gangadhari"
"N>SHIK","NANDGAON","Dheku Bk."
"N>SHIK","NANDGAON","Ganeshnagar"
"N>SHIK","NANDGAON","Dheku Kh."
"N>SHIK","NANDGAON","Nagapur"
"N>SHIK","NANDGAON","Manmad (M CI)"
"N>SHIK","NANDGAON","Dahigaon"
"N>SHIK","NANDGAON","Tandulwadi"
"N>SHIK","NANDGAON","Panewadi"
"N>SHIK","NANDGAON","Besgaon"
"N>SHIK","NANDGAON","Kusumtel"
"N>SHIK","NANDGAON","Chandanpuri"
"N>SHIK","NANDGAON","Lodhare"
"N>SHIK","NANDGAON","Mohegaon"
"N>SHIK","NANDGAON","Laxminagar"
"N>SHIK","NANDGAON","Manikpunj"
"N>SHIK","NANDGAON","Bangaon Bk."
"N>SHIK","NANDGAON","Takli Kh."
"N>SHIK","NANDGAON","Ekwai"
"N>SHIK","NANDGAON","Takli Bk."
"N>SHIK","NANDGAON","Morzar"
"N>SHIK","NANDGAON","Jategaon"
"N>SHIK","NANDGAON","Satane"
"N>SHIK","NANDGAON","Karhi"
"N>SHIK","NANDGAON","Bangaon Kh."
"N>SHIK","NANDGAON","Kasari"
"N>SHIK","NANDGAON","Vasantnagar"
"N>SHIK","NANDGAON","Bhalur"
"N>SHIK","NANDGAON","Ghadeghewadi"
"N>SHIK","NANDGAON","Wadali Bk."
"N>SHIK","NANDGAON","Wadali Kh."
"N>SHIK","NANDGAON","Kasabkhede"
"N>SHIK","NANDGAON","Khirdipatode"
"N>SHIK","NANDGAON","Malegaon Karyat"
"N>SHIK","NANDGAON","Anakwade"
"N>SHIK","NANDGAON","Wanjarwadi"
"N>SHIK","NANDGAON","Soygaon"
"N>SHIK","NANDGAON","Pohi"
"N>SHIK","NANDGAON","Bhauri"
"N>SHIK","BAGLAN","Malegaon Tilwan"
"N>SHIK","BAGLAN","Wadi Chaulher"
"N>SHIK","BAGLAN","Navegaon"
"N>SHIK","BAGLAN","Bramhangaon"
"N>SHIK","BAGLAN","More Nagar"
"N>SHIK","BAGLAN","Yashawantnagar"
"N>SHIK","BAGLAN","Arai"
"N>SHIK","BAGLAN","Indiranagar (NV)"
"N>SHIK","BAGLAN","Darhane"
"N>SHIK","BAGLAN","Pimpaldar"
"N>SHIK","BAGLAN","Shemali"
"N>SHIK","BAGLAN","Navi Shemali"
"N>SHIK","BAGLAN","Thengode"
"N>SHIK","BAGLAN","Dhandri"
"N>SHIK","BAGLAN","Nalkas"
"N>SHIK","BAGLAN","Kupkhede"
"N>SHIK","BAGLAN","Avhati"
"N>SHIK","BAGLAN","Morkure"
"N>SHIK","BAGLAN","Sarade"
"N>SHIK","BAGLAN","Kikwari Kh."
"N>SHIK","BAGLAN","Pathave Digar"
"N>SHIK","BAGLAN","Kikwari Bk."
"N>SHIK","BAGLAN","Vathode"
"N>SHIK","BAGLAN","Mulane"
"N>SHIK","BAGLAN","Karhe"
"N>SHIK","BAGLAN","Sarpargaon (NV)"
"N>SHIK","BAGLAN","Kerovanagar (NV)"
"N>SHIK","BAGLAN","Vanoli"
"N>SHIK","BAGLAN","Kopmal (NV)"
"N>SHIK","BAGLAN","Ratir"
"N>SHIK","BAGLAN","Ramtir (N.V.)"
"N>SHIK","NASHIK","Govardhan"
"N>SHIK","NASHIK","Sawargaon"
"N>SHIK","NASHIK","Pimpalgaon Garudeshwar"
"N>SHIK","NASHIK","Nashik (M Corp)"
"N>SHIK","NASHIK","Lakhalgaon"
"N>SHIK","NASHIK","Shilapur"
"N>SHIK","NASHIK","Gangavhare"
"N>SHIK","NASHIK","Rajewadi"
"N>SHIK","NASHIK","Ganeshgaon Trimbak"
"N>SHIK","NASHIK","Sultanpur"
"N>SHIK","YEVLA","Pimpalkhute Kh."
"N>SHIK","YEVLA","Satali"
"N>SHIK","YEVLA","Adgaon Chothava"
"N>SHIK","YEVLA","Bhulegaon"
"N>SHIK","YEVLA","Bhingare"
"N>SHIK","YEVLA","Badapur"
"N>SHIK","YEVLA","Nandesar"
"N>SHIK","YEVLA","Satyagaon"
"N>SHIK","YEVLA","Deothan"
"N>SHIK","YEVLA","Nimgaon Madh"
"N>SHIK","YEVLA","Suregaon Rasta"
"N>SHIK","YEVLA","Mahalkhede Chandvad"
"N>SHIK","YEVLA","Ankute"
"N>SHIK","YEVLA","Thangaon"
"N>SHIK","YEVLA","Khairgavhan"
"N>SHIK","YEVLA","Kolgaon"
"N>SHIK","YEVLA","Devdari"
"N>SHIK","YEVLA","Nagarsul"
"N>SHIK","YEVLA","Lauki Shiras"
"N>SHIK","YEVLA","Devargaon"
"N>SHIK","YEVLA","Savargaon"
"N>SHIK","YEVLA","Dhamode"
"N>SHIK","YEVLA","Kharvandi"
"N>SHIK","YEVLA","Valadgaon"
"N>SHIK","YEVLA","Pimpri"
"N>SHIK","YEVLA","Rendale"
"N>SHIK","YEVLA","Shirasgaon Lauki"
"N>SHIK","YEVLA","Rahadi"
"N>SHIK","YEVLA","Dahegaon Patoda"
"N>SHIK","YEVLA","Vaibothi"
"N>SHIK","YEVLA","Nandur"
"N>SHIK","YEVLA","Pimpalgaon Lep"
"N>SHIK","YEVLA","Kolam Kh."
"N>SHIK","YEVLA","Dhulgaon"
"N>SHIK","YEVLA","Antarveli"
"N>SHIK","YEVLA","Nyaharkhede Bk."
"N>SHIK","YEVLA","Jaulke"
"N>SHIK","YEVLA","Nyaharkhede Kh."
"N>SHIK","YEVLA","Satare"
"N>SHIK","YEVLA","Ganeshpur"
"N>SHIK","YEVLA","Angulgaon"
"N>SHIK","YEVLA","Dhanore"
"N>SHIK","YEVLA","Saigaon"
"N>SHIK","YEVLA","Kolam Bk."
"N>SHIK","YEVLA","Bharam"
"N>SHIK","YEVLA","Matulthan"
"N>SHIK","BAGLAN","Katarwel"
"N>SHIK","BAGLAN","Daregaon"
"N>SHIK","BAGLAN","Jaipur"
"N>SHIK","BAGLAN","Nandin"
"N>SHIK","BAGLAN","Tinghari"
"N>SHIK","BAGLAN","Rahud"
"N>SHIK","BAGLAN","Bhimnagar (N.V.)"
"N>SHIK","BAGLAN","Bilpuri"
"N>SHIK","BAGLAN","Borhate"
"N>SHIK","BAGLAN","Pimpalkothe"
"N>SHIK","BAGLAN","Wadipisol"
"N>SHIK","BAGLAN","Bhilwad"
"N>SHIK","BAGLAN","Bodhari"
"N>SHIK","BAGLAN","Tungan Digar"
"N>SHIK","BAGLAN","Vade Kh."
"N>SHIK","BAGLAN","Mahatma Phule Nagar (NV)"
"N>SHIK","BAGLAN","Tandulwadi"
"N>SHIK","BAGLAN","Daswel"
"N>SHIK","BAGLAN","Mohalangi"
"N>SHIK","BAGLAN","Chirai"
"N>SHIK","BAGLAN","Maliwade"
"N>SHIK","BAGLAN","Ganeshnagar (NV)"
"N>SHIK","BAGLAN","Eklahare"
"N>SHIK","BAGLAN","Bhadane"
"N>SHIK","BAGLAN","Golwad"
"N>SHIK","BAGLAN","Talwade Bhamer"
"N>SHIK","BAGLAN","Jaitapur"
"N>SHIK","BAGLAN","Taharabad"
"N>SHIK","BAGLAN","Bramhanpade"
"N>SHIK","BAGLAN","Deothan-Digar"
"N>SHIK","BAGLAN","Shevare"
"N>SHIK","BAGLAN","Shripurvade"
"N>SHIK","BAGLAN","Mahad"
"N>SHIK","BAGLAN","Bahirane"
"N>SHIK","BAGLAN","Hatnoor"
"N>SHIK","BAGLAN","Ambapur"
"N>SHIK","BAGLAN","Sompur"
"N>SHIK","BAGLAN","Gautamnagar"
"N>SHIK","BAGLAN","Varche Tembhe"
"N>SHIK","BAGLAN","Kathagad"
"N>SHIK","BAGLAN","Jaikheda"
"N>SHIK","BAGLAN","Visapur"
"N>SHIK","BAGLAN","Aliyabad"
"N>SHIK","BAGLAN","Vade Digar"
"N>SHIK","BAGLAN","Kharad"
"N>SHIK","BAGLAN","Utrane"
"N>SHIK","BAGLAN","Waghale"
"N>SHIK","BAGLAN","Antapur"
"N>SHIK","BAGLAN","Jamoti"
"N>SHIK","BAGLAN","Raver"
"N>SHIK","BAGLAN","Kondharabad"
"N>SHIK","BAGLAN","Mulher"
"N>SHIK","BAGLAN","Ajande"
"N>SHIK","BAGLAN","Parshuramnagar"
"N>SHIK","BAGLAN","Babhulane"
"N>SHIK","BAGLAN","Tembhe"
"N>SHIK","BAGLAN","Rajpurpande"
"N>SHIK","BAGLAN","Morane-Digar"
"N>SHIK","BAGLAN","Ladud"
"N>SHIK","BAGLAN","Malgaon Bhamer"
"N>SHIK","BAGLAN","Deopur"
"N>SHIK","BAGLAN","Nitane"
"N>SHIK","BAGLAN","Khamlon"
"N>SHIK","BAGLAN","Askhede"
"N>SHIK","BAGLAN","Ijamane"
"N>SHIK","BAGLAN","Bordaiwat"
"N>SHIK","BAGLAN","Nampur"
"N>SHIK","BAGLAN","Bhuyane"
"N>SHIK","BAGLAN","Karanjad"
"N>SHIK","BAGLAN","Anandpur"
"N>SHIK","BAGLAN","Kadyachamala (NV)"
"N>SHIK","BAGLAN","Bhimkhet"
"N>SHIK","BAGLAN","Dyane"
"N>SHIK","BAGLAN","Narkol (NV)"
"N>SHIK","BAGLAN","Bijote"
"N>SHIK","BAGLAN","Pingalwade"
"N>SHIK","BAGLAN","Jakhod"
"N>SHIK","BAGLAN","Akhatwade"
"N>SHIK","BAGLAN","Vijaynagar (NV)"
"N>SHIK","BAGLAN","Bijorase"
"N>SHIK","BAGLAN","Waghambe"
"N>SHIK","BAGLAN","Gorane"
"N>SHIK","BAGLAN","Parner"
"N>SHIK","BAGLAN","Morane Sandas"
"N>SHIK","BAGLAN","Bhawade"
"N>SHIK","BAGLAN","Fopir"
"N>SHIK","BAGLAN","Mungase"
"N>SHIK","BAGLAN","Salher"
"N>SHIK","BAGLAN","Manur"
"N>SHIK","BAGLAN","Dasane"
"N>SHIK","BAGLAN","Kakadgaon"
"N>SHIK","BAGLAN","Ambasan"
"N>SHIK","BAGLAN","Kersane"
"N>SHIK","BAGLAN","Talwade Digar"
"N>SHIK","BAGLAN","Kotbel"
"N>SHIK","BAGLAN","Pisore"
"N>SHIK","BAGLAN","Malgaon Kh."
"N>SHIK","BAGLAN","Salwan"
"N>SHIK","BAGLAN","Dholbare"
"N>SHIK","BAGLAN","Virgaon"
"N>SHIK","BAGLAN","Khirmani"
"N>SHIK","BAGLAN","Dongrej"
"N>SHIK","BAGLAN","Dodheshwar"
"N>SHIK","BAGLAN","Vinchure"
"N>SHIK","BAGLAN","Kelzar"
"N>SHIK","BAGLAN","Tarsali"
"N>SHIK","BAGLAN","Gandhinagar (N.V.)"
"N>SHIK","BAGLAN","Tatani"
"N>SHIK","BAGLAN","Bhildar"
"N>SHIK","BAGLAN","Vaygaon"
"N>SHIK","BAGLAN","Kautikpada"
"N>SHIK","BAGLAN","Sakode"
"N>SHIK","BAGLAN","Surane"
"N>SHIK","BAGLAN","Kapaleshwar"
"N>SHIK","BAGLAN","Vatar"
"N>SHIK","BAGLAN","Joran"
"N>SHIK","BAGLAN","Dangsaundane"
"N>SHIK","BAGLAN","Bhavnagar"
"N>SHIK","BAGLAN","Deopur"
"N>SHIK","BAGLAN","Chaugaon"
"N>SHIK","BAGLAN","Deolane"
"N>SHIK","BAGLAN","Kandhane"
"N>SHIK","BAGLAN","Dahindule"
"N>SHIK","NASHIK","Sapgaon"
"N>SHIK","NASHIK","Devargaon"
"N>SHIK","NASHIK","Indiranagar"
"N>SHIK","NASHIK","Dugaon"
"N>SHIK","NASHIK","Dari"
"N>SHIK","NASHIK","Manoli"
"N>SHIK","NASHIK","Girnare"
"N>SHIK","NASHIK","Matori"
"N>SHIK","NASHIK","Mungsare"
"N>SHIK","NASHIK","Nagalwadi"
"N>SHIK","NASHIK","Shastrinagar"
"N>SHIK","NASHIK","Jalalpur"
"N>SHIK","NASHIK","Gangamhalungi"
"N>SHIK","NASHIK","Pimpri Sayyad"
"N>SHIK","NASHIK","Yashawantnagar"
"N>SHIK","NASHIK","Ozarkhede"
"N>SHIK","NASHIK","Mahadeopur"
"N>SHIK","NASHIK","Chandshi"
"N>SHIK","NASHIK","SUBMERGED"
"N>SHIK","NASHIK","Subhashnagar"
"N>SHIK","NASHIK","Odha"
"N>SHIK","NASHIK","Vinchurgavali"
"N>SHIK","NASHIK","Shivangaon"
"N>SHIK","NASHIK","Govindpuri"
"N>SHIK","NASHIK","Ganeshgaon Naik"
"N>SHIK","NASHIK","Madsangavi"
"N>SHIK","NASHIK","Wasali"
"N>SHIK","NASHIK","Dudgaon"
"N>SHIK","NASHIK","Kalavi"
"N>SHIK","NASHIK","Gangapadali"
"N>SHIK","NASHIK","Eklahare (CT)"
"N>SHIK","NASHIK","Mahirawani"
"N>SHIK","NASHIK","Belgaon Dhaga"
"N>SHIK","NASHIK","Tiradshet"
"N>SHIK","NASHIK","Hinganwedhe"
"N>SHIK","NASHIK","Samangaon"
"N>SHIK","NASHIK","Jategaon"
"N>SHIK","NASHIK","Palashe"
"N>SHIK","NASHIK","Belatgavhan"
"N>SHIK","NASHIK","Shinde"
"N>SHIK","NASHIK","Rajur Bahula"
"N>SHIK","NASHIK","Shevgedarna"
"N>SHIK","NASHIK","Gaulane"
"N>SHIK","NASHIK","Sansari (CT)"
"N>SHIK","NASHIK","Dahegaon"
"N>SHIK","NASHIK","Ambebahula"
"N>SHIK","NASHIK","Nanegaon"
"N>SHIK","NASHIK","Raigadnagar"
"N>SHIK","NASHIK","Donwade"
"N>SHIK","NASHIK","Rahuri"
"N>SHIK","NASHIK","Lahvit"
"N>SHIK","NASHIK","Vanjarwadi"
"N>SHIK","NASHIK","Lohashingwe"
"N>SHIK","YEVLA","Ankai"
"N>SHIK","YEVLA","Visapur"
"N>SHIK","YEVLA","Gorakhnagar"
"N>SHIK","YEVLA","Rajapur"
